GalaxyID,class
140576,elliptical
140614,sphere
140618,sphere
140631,elliptical
140661,sphere
140673,espiral
140695,sphere
140710,sphere
140714,elliptical
140730,espiral
140740,elliptical
140776,elliptical
140829,espiral
140849,sphere
140876,elliptical
140897,elliptical
140949,espiral
141069,elliptical
141077,elliptical
141084,espiral
141110,espiral
141148,elliptical
141149,elliptical
141171,elliptical
141186,elliptical
141226,sphere
141282,elliptical
141319,espiral
141331,sphere
141332,espiral
141381,elliptical
141491,elliptical
141511,sphere
141563,elliptical
141567,espiral
141593,sphere
141605,espiral
141622,sphere
141629,elliptical
141634,elliptical
141651,espiral
141652,irregular
141677,elliptical
141711,elliptical
141722,sphere
141733,elliptical
141751,sphere
141789,elliptical
141925,sphere
141930,sphere
141957,elliptical
141966,sphere
141973,sphere
142008,sphere
142031,elliptical
142039,sphere
142148,elliptical
142172,elliptical
142202,sphere
142221,elliptical
142259,elliptical
142267,sphere
142281,sphere
142291,elliptical
142331,elliptical
142367,sphere
142375,sphere
142450,sphere
142474,sphere
142480,elliptical
142508,espiral
142534,elliptical
142581,irregular
142621,elliptical
142664,sphere
142694,espiral
142719,sphere
142745,sphere
142759,elliptical
142773,sphere
142797,sphere
142829,elliptical
142834,sphere
142847,sphere
142872,sphere
142899,elliptical
142903,elliptical
142905,sphere
142993,espiral
143029,elliptical
143038,irregular
143103,sphere
143120,elliptical
143148,espiral
143160,sphere
143171,elliptical
143187,sphere
143189,elliptical
143193,sphere
143271,elliptical
143272,elliptical
143307,sphere
143316,sphere
143333,espiral
143341,elliptical
143350,espiral
143358,sphere
143377,sphere
143391,elliptical
143402,elliptical
143422,sphere
143438,elliptical
143447,sphere
143454,elliptical
143531,espiral
143541,sphere
143546,sphere
143582,elliptical
143612,sphere
143636,sphere
143666,sphere
143726,elliptical
143730,sphere
143762,elliptical
143772,elliptical
143789,elliptical
143798,espiral
143817,sphere
143858,sphere
143863,espiral
143868,elliptical
143877,elliptical
143928,elliptical
143934,sphere
143974,elliptical
143984,elliptical
143992,sphere
144007,sphere
144010,irregular
144012,elliptical
144077,elliptical
144078,sphere
144084,elliptical
144088,sphere
144110,elliptical
144129,elliptical
144152,elliptical
144195,elliptical
144201,elliptical
144237,sphere
144241,elliptical
144264,sphere
144265,sphere
144324,espiral
144368,elliptical
144383,sphere
144433,sphere
144438,elliptical
144447,elliptical
144493,sphere
144558,elliptical
144603,espiral
144704,sphere
144719,elliptical
144731,elliptical
144732,elliptical
144756,sphere
144797,espiral
144810,elliptical
144816,elliptical
144866,espiral
144881,sphere
144885,sphere
144927,sphere
144933,elliptical
144958,espiral
144961,elliptical
144997,elliptical
145005,sphere
145008,sphere
145016,espiral
145030,elliptical
145035,espiral
145073,espiral
145094,elliptical
145106,espiral
145144,elliptical
145145,elliptical
145154,elliptical
145177,sphere
145183,elliptical
145197,sphere
145215,sphere
145248,espiral
145282,sphere
145298,espiral
145326,elliptical
145332,elliptical
145337,elliptical
145342,espiral
145375,espiral
145436,elliptical
145502,elliptical
145531,sphere
145549,elliptical
145550,elliptical
145571,elliptical
145586,espiral
145598,sphere
145599,elliptical
145608,elliptical
145679,sphere
145695,elliptical
145740,elliptical
145741,espiral
145776,sphere
145781,sphere
145793,sphere
145813,elliptical
145831,espiral
145832,irregular
145835,elliptical
145850,elliptical
145875,espiral
145935,sphere
145963,sphere
145969,sphere
145976,elliptical
146016,sphere
146019,elliptical
146049,elliptical
146060,espiral
146122,sphere
146135,espiral
146148,espiral
146201,espiral
146206,sphere
146223,espiral
146233,elliptical
146256,sphere
146294,sphere
146316,irregular
146334,sphere
146357,sphere
146376,espiral
146437,elliptical
146445,elliptical
146513,espiral
146528,espiral
146554,sphere
146594,sphere
146601,espiral
146640,irregular
146645,espiral
146650,sphere
146687,espiral
146691,irregular
146719,sphere
146741,sphere
146743,elliptical
146762,elliptical
146818,sphere
146846,elliptical
146899,espiral
146903,espiral
146907,elliptical
146936,elliptical
146952,irregular
147019,sphere
147022,elliptical
147063,sphere
147081,sphere
147111,elliptical
147122,elliptical
147133,espiral
147159,elliptical
147167,espiral
147204,sphere
147211,espiral
147218,elliptical
147232,elliptical
147261,sphere
147273,elliptical
147319,sphere
147328,elliptical
147340,sphere
147362,elliptical
147384,elliptical
147427,espiral
147441,sphere
147444,elliptical
147455,elliptical
147459,sphere
147466,elliptical
147503,sphere
147525,espiral
147532,irregular
147539,sphere
147546,espiral
147619,sphere
147627,elliptical
147631,espiral
147673,sphere
147701,sphere
147748,sphere
147800,sphere
147811,elliptical
147826,sphere
147844,espiral
147864,sphere
147924,sphere
147943,elliptical
147951,sphere
147972,espiral
147991,espiral
148009,sphere
148038,sphere
148051,irregular
148072,sphere
148077,sphere
148088,elliptical
148122,sphere
148178,elliptical
148223,sphere
148230,sphere
148247,elliptical
148253,sphere
148254,elliptical
148257,espiral
148274,elliptical
148319,sphere
148329,espiral
148342,elliptical
148358,elliptical
148374,elliptical
148487,elliptical
148529,sphere
148570,elliptical
148575,sphere
148620,elliptical
148702,sphere
148729,sphere
148734,elliptical
148744,sphere
148766,elliptical
148776,elliptical
148795,espiral
148805,elliptical
148826,elliptical
148856,sphere
148859,sphere
148862,espiral
148863,elliptical
148864,elliptical
148881,sphere
148926,sphere
148937,sphere
148971,elliptical
148990,elliptical
149081,sphere
149103,sphere
149112,espiral
149143,sphere
149151,sphere
149163,irregular
149188,irregular
149207,espiral
149222,elliptical
149227,sphere
149254,espiral
149271,sphere
149280,espiral
149281,elliptical
149321,sphere
149324,elliptical
149382,sphere
149390,elliptical
149463,sphere
149483,sphere
149497,elliptical
149509,sphere
149514,sphere
149516,elliptical
149527,sphere
149547,elliptical
149572,sphere
149603,sphere
149627,elliptical
149659,sphere
149666,sphere
149775,elliptical
149798,sphere
149806,elliptical
149812,irregular
149874,elliptical
149922,espiral
149936,sphere
149938,elliptical
149967,sphere
149988,elliptical
150004,espiral
150021,elliptical
150078,elliptical
150082,sphere
150124,irregular
150138,elliptical
150164,elliptical
150177,elliptical
150182,sphere
150190,elliptical
150195,sphere
150199,espiral
150274,elliptical
150307,elliptical
150333,sphere
150347,sphere
150353,espiral
150358,sphere
150370,sphere
150389,sphere
150402,espiral
150477,irregular
150480,sphere
150493,espiral
150499,elliptical
150529,espiral
150545,elliptical
150582,elliptical
150590,sphere
150623,espiral
150683,espiral
150717,sphere
150731,irregular
150764,elliptical
150785,sphere
150793,espiral
150798,espiral
150841,elliptical
150870,irregular
150893,sphere
150916,sphere
150933,elliptical
150942,elliptical
150967,irregular
150984,sphere
151039,sphere
151068,sphere
151082,sphere
151109,sphere
151180,espiral
151224,espiral
151252,elliptical
151263,sphere
151323,sphere
151329,elliptical
151332,elliptical
151345,espiral
151361,elliptical
151380,elliptical
151410,espiral
151438,sphere
151516,irregular
151531,elliptical
151546,elliptical
151556,sphere
151561,sphere
151564,espiral
151577,elliptical
151582,sphere
151588,sphere
151596,sphere
151601,elliptical
151641,sphere
151655,elliptical
151663,elliptical
151672,sphere
151687,espiral
151688,elliptical
151695,elliptical
151741,elliptical
151742,sphere
151748,elliptical
151752,elliptical
151758,irregular
151776,sphere
151787,elliptical
151805,sphere
151819,irregular
151845,espiral
151884,elliptical
151891,elliptical
151953,elliptical
151955,sphere
151965,espiral
151996,elliptical
152041,espiral
152050,espiral
152058,sphere
152063,elliptical
152141,espiral
152209,sphere
152219,sphere
152224,sphere
152282,sphere
152289,sphere
152297,irregular
152313,sphere
152318,elliptical
152461,sphere
152463,elliptical
152494,espiral
152500,elliptical
152532,elliptical
152535,espiral
152539,elliptical
152543,sphere
152567,espiral
152575,elliptical
152592,sphere
152597,espiral
152611,elliptical
152647,elliptical
152681,sphere
152711,elliptical
152733,espiral
152804,sphere
152809,sphere
152814,espiral
152844,elliptical
152853,sphere
152889,sphere
152927,elliptical
152932,elliptical
153037,espiral
153059,sphere
153089,sphere
153102,sphere
153113,elliptical
153117,sphere
153119,sphere
153131,sphere
153194,sphere
153197,espiral
153202,irregular
153214,elliptical
153243,sphere
153247,sphere
153258,espiral
153303,sphere
153351,elliptical
153363,sphere
153378,sphere
153405,sphere
153412,sphere
153423,sphere
153443,elliptical
153463,elliptical
153523,sphere
153593,elliptical
153603,espiral
153647,espiral
153666,sphere
153680,espiral
153709,sphere
153719,sphere
153761,sphere
153767,espiral
153792,elliptical
153831,elliptical
153842,sphere
153855,sphere
153858,sphere
153888,sphere
153898,sphere
153933,espiral
153942,irregular
153963,sphere
153988,espiral
154002,irregular
154015,elliptical
154021,irregular
154067,espiral
154073,sphere
154101,sphere
154139,sphere
154185,sphere
154222,elliptical
154228,elliptical
154238,elliptical
154268,sphere
154309,espiral
154319,elliptical
154352,espiral
154367,irregular
154396,elliptical
154406,sphere
154409,espiral
154426,espiral
154427,elliptical
154505,espiral
154515,elliptical
154521,elliptical
154538,sphere
154549,espiral
154618,elliptical
154619,espiral
154628,sphere
154640,sphere
154642,sphere
154726,espiral
154753,elliptical
154765,sphere
154771,sphere
154801,sphere
154813,sphere
154816,espiral
154822,elliptical
154824,sphere
154847,elliptical
154875,espiral
154896,sphere
154914,elliptical
154923,elliptical
154967,espiral
154975,sphere
154983,sphere
154986,sphere
154994,sphere
155000,elliptical
155036,espiral
155041,elliptical
155074,sphere
155093,sphere
155096,elliptical
155158,sphere
155188,elliptical
155197,espiral
155240,sphere
155251,espiral
155346,elliptical
155348,elliptical
155350,elliptical
155379,espiral
155382,sphere
155386,sphere
155393,espiral
155446,espiral
155463,elliptical
155483,sphere
155486,sphere
155496,elliptical
155527,sphere
155530,elliptical
155564,espiral
155582,elliptical
155614,sphere
155649,elliptical
155650,sphere
155672,elliptical
155702,elliptical
155719,elliptical
155743,sphere
155769,elliptical
155810,elliptical
155816,elliptical
155829,elliptical
155906,sphere
155925,elliptical
155973,espiral
155991,sphere
155994,sphere
156038,espiral
156044,elliptical
156057,sphere
156109,sphere
156116,elliptical
156124,elliptical
156196,espiral
156200,espiral
156206,sphere
156209,sphere
156214,elliptical
156218,irregular
156227,elliptical
156250,elliptical
156265,elliptical
156281,elliptical
156283,sphere
156291,espiral
156321,espiral
156322,sphere
156339,espiral
156341,espiral
156355,elliptical
156360,sphere
156363,sphere
156396,espiral
156422,sphere
156463,elliptical
156513,sphere
156519,sphere
156585,sphere
156615,elliptical
156650,sphere
156654,sphere
156748,espiral
156791,sphere
156798,sphere
156813,elliptical
156819,sphere
156825,sphere
156860,sphere
156944,sphere
156968,sphere
156978,elliptical
156979,sphere
156980,espiral
156995,elliptical
156997,elliptical
157009,sphere
157023,elliptical
157038,sphere
157040,irregular
157048,sphere
157050,sphere
157106,sphere
157130,sphere
157133,elliptical
157134,elliptical
157161,espiral
157167,irregular
157224,elliptical
157234,sphere
157247,espiral
157278,sphere
157280,elliptical
157309,espiral
157312,elliptical
157372,sphere
157374,elliptical
157382,sphere
157414,elliptical
157443,espiral
157451,elliptical
157476,elliptical
157484,sphere
157530,sphere
157603,elliptical
157617,elliptical
157621,sphere
157622,sphere
157660,espiral
157717,elliptical
157726,espiral
157736,elliptical
157779,sphere
157798,irregular
157815,sphere
157822,irregular
157835,espiral
157837,elliptical
157852,sphere
157861,sphere
157899,elliptical
157902,sphere
157919,espiral
157950,sphere
157953,elliptical
157982,sphere
157989,sphere
157993,elliptical
158016,irregular
158085,espiral
158112,espiral
158119,elliptical
158138,espiral
158152,sphere
158193,espiral
158199,irregular
158226,elliptical
158247,elliptical
